frame_number,landmark_id,x_pixel,y_pixel,z_normalized,visibility
93,8,1252,165,0.0464,0.9999
93,9,1223,208,-0.0547,0.9999
93,10,1218,208,-0.0102,0.9998
93,11,1335,310,-0.1873,1.0
93,12,1288,322,0.1575,0.9997
93,13,1412,475,-0.2111,0.9933
93,14,1347,493,0.1992,0.2594
93,15,1257,553,-0.134,0.924
93,16,1308,622,0.1334,0.3995
93,17,1215,571,-0.1528,0.8862
93,18,1287,654,0.1341,0.4013
93,19,1207,552,-0.1327,0.8821
93,20,1287,653,0.102,0.4037
93,21,1220,548,-0.1216,0.8651
93,22,1291,642,0.1173,0.3927
93,23,1380,657,-0.1126,0.9998
93,24,1370,657,0.1126,0.9994
93,25,1295,921,-0.1257,0.9909
93,26,1357,914,0.147,0.863
93,27,1489,1049,-0.0636,0.9917
93,28,1431,1161,0.177,0.9535
93,29,1538,1033,-0.0566,0.981
93,30,1463,1198,0.1768,0.9636
93,31,1484,1128,-0.0737,0.9896
93,32,1321,1222,0.159,0.961
94,0,1204,196,-0.0437,0.9999
94,1,1219,170,-0.0665,0.9999
94,2,1224,168,-0.0666,0.9999
94,3,1229,167,-0.0666,0.9999
94,4,1216,169,-0.029,0.9999
94,5,1218,168,-0.029,0.9999
94,6,1220,166,-0.029,0.9999
94,7,1263,174,-0.1171,1.0
94,8,1253,173,0.0491,0.9999
94,9,1222,216,-0.0589,0.9999
94,10,1218,216,-0.0108,0.9998
94,11,1329,318,-0.2056,1.0
94,12,1296,323,0.1637,0.9997
94,13,1365,497,-0.2157,0.9931
94,14,1369,493,0.1925,0.2388
94,15,1211,546,-0.1322,0.9279
94,16,1376,627,0.1067,0.3648
94,17,1167,556,-0.1486,0.8916
94,18,1402,662,0.099,0.3678
94,19,1164,539,-0.1344,0.8878
94,20,1373,661,0.0774,0.3701
94,21,1180,535,-0.121,0.8683
94,22,1373,655,0.0931,0.3602
94,23,1398,664,-0.1175,0.9998
94,24,1370,664,0.1175,0.9992
94,25,1359,934,-0.0996,0.991
94,26,1241,906,0.1377,0.8629
94,27,1519,1177,-0.0344,0.9924
94,28,1472,929,0.2885,0.9416
94,29,1564,1207,-0.0319,0.9815
94,30,1499,863,0.306,0.9586
94,31,1428,1239,-0.1034,0.9905
94,32,1495,1024,0.3145,0.9567
95,0,1204,193,-0.0434,0.9999
95,1,1219,166,-0.0676,0.9999
95,2,1224,165,-0.0677,0.9999
95,3,1229,164,-0.0678,0.9999
95,4,1216,166,-0.0321,0.9999
95,5,1219,164,-0.0321,0.9999
95,6,1221,163,-0.0321,0.9999
95,7,1262,173,-0.125,1.0
95,8,1254,171,0.0325,0.9999
95,9,1221,214,-0.0612,0.9999
95,10,1218,214,-0.0156,0.9998
95,11,1310,318,-0.2065,1.0
95,12,1332,322,0.1403,0.9996
95,13,1324,498,-0.1926,0.9915
95,14,1439,482,0.1883,0.2247
95,15,1183,521,-0.0545,0.93
95,16,1401,579,0.1415,0.3395
95,17,1143,498,-0.0647,0.8947
95,18,1431,600,0.1369,0.3453
95,19,1152,481,-0.0547,0.8911
95,20,1421,598,0.1178,0.3478
95,21,1168,485,-0.0446,0.8693
95,22,1419,596,0.1298,0.3379
95,23,1401,672,-0.1146,0.9998
95,24,1371,669,0.1147,0.9991
95,25,1436,944,-0.084,0.991
95,26,1193,855,0.1264,0.8636
95,27,1618,1172,-0.0088,0.9929
95,28,1438,900,0.298,0.9281
95,29,1664,1195,-0.0031,0.9816
95,30,1478,874,0.3159,0.9492
95,31,1526,1247,-0.0767,0.9911
95,32,1476,1000,0.3259,0.9492
96,0,1208,170,-0.0358,0.9999
96,1,1223,147,-0.0589,0.9999
96,2,1226,147,-0.0589,0.9999
96,3,1230,148,-0.059,1.0
96,4,1221,145,-0.0249,0.9999
96,5,1224,144,-0.0249,0.9999
96,6,1227,143,-0.0249,0.9999
96,7,1262,160,-0.115,1.0
96,8,1260,156,0.035,0.9999
96,9,1222,197,-0.0528,0.9999
96,10,1219,196,-0.0091,0.9998
96,11,1296,304,-0.1954,1.0
96,12,1340,306,0.1313,0.9997
96,13,1298,478,-0.1528,0.9904
96,14,1479,434,0.1735,0.2459
96,15,1186,452,0.0257,0.9206
96,16,1419,553,0.1424,0.3333
96,17,1150,432,0.0263,0.8796
96,18,1420,588,0.1384,0.3366
96,19,1162,411,0.0356,0.8757
96,20,1406,592,0.1241,0.3391
96,21,1176,417,0.0364,0.8496
96,22,1405,580,0.1334,0.3275
96,23,1398,668,-0.1103,0.9998
96,24,1367,668,0.1102,0.9992
96,25,1514,930,-0.1148,0.9919
96,26,1165,806,0.1327,0.8755
96,27,1699,1142,-0.089,0.9936
96,28,1374,923,0.2845,0.9339
96,29,1743,1169,-0.087,0.983
96,30,1422,911,0.2971,0.9514
96,31,1674,1244,-0.1694,0.992
96,32,1350,1068,0.2937,0.9531
97,0,1212,163,0.0257,1.0
97,1,1226,139,0.0009,0.9999
97,2,1229,139,0.0009,0.9999
97,3,1232,140,0.0009,1.0
97,4,1225,137,0.0292,0.9999
97,5,1228,136,0.0292,0.9999
97,6,1231,135,0.0292,1.0
97,7,1262,152,-0.0655,1.0
97,8,1264,149,0.0597,0.9999
97,9,1225,190,0.005,0.9999
97,10,1223,189,0.0414,0.9999
97,11,1290,290,-0.1547,1.0
97,12,1347,296,0.1439,0.9997
97,13,1282,466,-0.0867,0.9901
97,14,1485,403,0.1902,0.2743
97,15,1200,412,0.126,0.9112
97,16,1422,522,0.1696,0.3373
97,17,1167,399,0.1363,0.8615
97,18,1418,561,0.1694,0.3355
97,19,1180,385,0.1437,0.8573
97,20,1401,564,0.1525,0.338
97,21,1193,389,0.1367,0.8296
97,22,1403,551,0.1598,0.3246
97,23,1396,643,-0.1103,0.9998
97,24,1358,650,0.1102,0.9992
97,25,1537,896,-0.1596,0.9926
97,26,1156,791,0.1231,0.8856
97,27,1749,1083,-0.1523,0.9942
97,28,1296,1000,0.2352,0.9398
97,29,1800,1089,-0.1506,0.9841
97,30,1348,1032,0.2437,0.9546
97,31,1760,1222,-0.22,0.9927
97,32,1221,1117,0.2455,0.9568
98,0,1214,154,0.042,0.9999
98,1,1227,131,0.0181,0.9999
98,2,1230,131,0.018,0.9999
98,3,1233,131,0.018,0.9999
98,4,1227,130,0.0454,0.9999
98,5,1229,129,0.0454,0.9999
98,6,1233,128,0.0454,1.0
98,7,1262,143,-0.0452,0.9999
98,8,1266,141,0.0783,0.9999
98,9,1227,182,0.0226,0.9999
98,10,1225,181,0.0582,0.9998
98,11,1288,275,-0.1285,0.9999
98,12,1354,287,0.1493,0.9997
98,13,1282,438,-0.0678,0.9888
98,14,1497,387,0.169,0.2933
98,15,1218,414,0.1383,0.885
98,16,1416,506,0.1193,0.3298
98,17,1185,406,0.1505,0.8231
98,18,1409,532,0.1183,0.3243
98,19,1188,393,0.1615,0.8182
98,20,1392,533,0.1038,0.3265
98,21,1202,396,0.1507,0.7885
98,22,1393,526,0.1102,0.3126
98,23,1394,631,-0.1064,0.9998
98,24,1358,643,0.1062,0.9993
98,25,1540,885,-0.1605,0.9932
98,26,1163,806,0.1278,0.893
98,27,1796,994,-0.1381,0.9946
98,28,1220,1078,0.2218,0.9451
98,29,1843,979,-0.1344,0.9849
98,30,1255,1126,0.2323,0.9574
98,31,1825,1141,-0.1859,0.9932
98,32,1108,1154,0.2043,0.9598
99,0,1215,153,0.0672,0.9999
99,1,1228,128,0.0463,0.9999
99,2,1231,128,0.0463,0.9999
99,3,1234,128,0.0462,0.9999
99,4,1228,127,0.0681,0.9999
99,5,1231,126,0.0682,0.9999
99,6,1235,125,0.0682,0.9999
99,7,1262,139,-0.0082,0.9999
99,8,1266,138,0.0924,0.9998
99,9,1228,179,0.0511,0.9999
99,10,1226,179,0.0798,0.9998
99,11,1285,266,-0.0757,0.9999
99,12,1350,284,0.1479,0.9997
99,13,1272,428,-0.008,0.9846
99,14,1491,389,0.1661,0.3086
99,15,1221,416,0.1995,0.8404
99,16,1405,504,0.1313,0.3172
99,17,1203,415,0.2136,0.7685
99,18,1395,529,0.1322,0.3092
99,19,1206,400,0.2236,0.7629
99,20,1379,527,0.115,0.3109
99,21,1224,406,0.211,0.7345
99,22,1380,521,0.1222,0.2972
99,23,1387,627,-0.0884,0.9998
99,24,1346,641,0.0882,0.9994
99,25,1520,883,-0.1489,0.9928
99,26,1196,826,0.133,0.8922
99,27,1807,890,-0.114,0.9936
99,28,1152,1128,0.1673,0.9491
99,29,1857,849,-0.1098,0.9817
99,30,1175,1180,0.1665,0.9575
99,31,1889,1005,-0.1481,0.9921
99,32,1018,1164,0.1358,0.9612
100,0,1215,154,0.0593,0.9999
100,1,1228,129,0.0382,0.9999
100,2,1230,129,0.0382,0.9999
100,3,1233,129,0.0381,0.9999
100,4,1228,128,0.0587,0.9999
100,5,1231,127,0.0588,0.9999
100,6,1234,126,0.0588,1.0
100,7,1261,139,-0.0168,0.9999
100,8,1266,137,0.0838,0.9998
100,9,1228,180,0.0431,0.9998
100,10,1226,180,0.0702,0.9998
100,11,1277,267,-0.0883,0.9999
100,12,1349,283,0.1308,0.9997
100,13,1265,429,-0.0138,0.9827
100,14,1490,397,0.1595,0.3478
100,15,1216,427,0.2069,0.7994
100,16,1399,504,0.1454,0.3157
100,17,1200,430,0.2208,0.7174
100,18,1387,528,0.1497,0.3014
100,19,1204,414,0.2323,0.7113
100,20,1374,526,0.1305,0.3026
100,21,1217,415,0.2186,0.6854
100,22,1375,521,0.1361,0.2895
100,23,1381,632,-0.0882,0.9998
100,24,1343,645,0.088,0.9994
100,25,1490,888,-0.1099,0.9926
100,26,1216,859,0.1426,0.8955
100,27,1763,832,-0.023,0.9923
100,28,1151,1144,0.1695,0.9535
100,29,1792,791,-0.0114,0.9804
100,30,1174,1194,0.1691,0.96
100,31,1861,904,0.009,0.9905
100,32,1011,1183,0.1537,0.9638
101,0,1213,158,0.0394,0.9999
101,1,1225,132,0.0186,0.9999
101,2,1228,132,0.0186,0.9999
101,3,1231,132,0.0186,0.9999
101,4,1225,130,0.0438,0.9999
101,5,1228,129,0.0439,0.9999
101,6,1232,128,0.0439,1.0
101,7,1259,142,-0.0283,0.9999
101,8,1265,140,0.0805,0.9999
101,9,1226,184,0.0236,0.9998
101,10,1224,184,0.0562,0.9998
101,11,1276,269,-0.0923,0.9999
101,12,1357,283,0.1374,0.9997
101,13,1274,439,-0.0637,0.9822
101,14,1488,403,0.1732,0.3714
101,15,1222,475,0.1556,0.7743
101,16,1393,506,0.1537,0.3087
101,17,1204,490,0.1645,0.6818
101,18,1382,529,0.1542,0.2907
101,19,1205,475,0.1769,0.6747
101,20,1369,526,0.1384,0.2916
101,21,1217,469,0.1674,0.6511
101,22,1371,520,0.1436,0.2802
101,23,1377,643,-0.0915,0.9998
101,24,1345,650,0.0915,0.9995
101,25,1469,918,-0.1133,0.9929
101,26,1221,884,0.1506,0.9001
101,27,1715,798,0.0079,0.9916
101,28,1209,1172,0.1657,0.9578
101,29,1740,753,0.0227,0.98
101,30,1240,1226,0.1625,0.9629
101,31,1830,859,0.0631,0.99
101,32,1083,1229,0.1503,0.9668
102,0,1210,178,0.0256,1.0
102,1,1222,150,0.0004,0.9999
102,2,1225,150,0.0004,0.9999
102,3,1229,150,0.0004,0.9999
102,4,1221,149,0.0325,0.9999
102,5,1224,148,0.0325,0.9999
102,6,1227,147,0.0325,1.0
102,7,1259,159,-0.0593,0.9999
102,8,1262,156,0.0796,0.9999
102,9,1226,202,0.007,0.9999
102,10,1223,202,0.0488,0.9998
102,11,1279,291,-0.153,0.9999
102,12,1356,303,0.1633,0.9998
102,13,1284,449,-0.101,0.9832
102,14,1477,444,0.2057,0.3751
102,15,1244,551,0.0931,0.7858
102,16,1418,524,0.1852,0.3062
102,17,1232,571,0.0962,0.6939
102,18,1404,543,0.1966,0.2892
102,19,1226,561,0.1065,0.6868
102,20,1387,542,0.167,0.2907
102,21,1236,553,0.1039,0.6635
102,22,1392,533,0.1713,0.2801
102,23,1371,653,-0.1077,0.9999
102,24,1373,652,0.1078,0.9995
102,25,1346,923,-0.1242,0.9932
102,26,1305,929,0.1542,0.9041
102,27,1604,801,-0.0137,0.9912
102,28,1301,1202,0.1675,0.9615
102,29,1613,768,0.0007,0.9802
102,30,1345,1247,0.1642,0.9653
102,31,1744,857,0.0468,0.9901
102,32,1174,1261,0.1552,0.9694
103,0,1208,198,0.0269,0.9999
103,1,1221,170,0.0043,0.9999
103,2,1225,169,0.0044,0.9999
103,3,1228,168,0.0044,0.9999
103,4,1220,169,0.0367,0.9999
103,5,1223,168,0.0367,0.9999
103,6,1226,166,0.0367,1.0
103,7,1259,175,-0.0513,0.9999
103,8,1261,174,0.0941,0.9999
103,9,1225,219,0.0097,0.9999
103,10,1223,219,0.0518,0.9998
103,11,1288,293,-0.1523,0.9999
103,12,1349,313,0.2022,0.9998
103,13,1333,447,-0.2424,0.9846
103,14,1439,461,0.2977,0.3426
103,15,1275,570,-0.2533,0.8056
103,16,1427,546,0.3408,0.2829
103,17,1258,597,-0.2837,0.7217
103,18,1411,571,0.3647,0.2704
103,19,1250,588,-0.2677,0.7148
103,20,1420,571,0.3348,0.2718
103,21,1258,580,-0.2454,0.691
103,22,1416,561,0.33,0.2616
103,23,1375,657,-0.1156,0.9999
103,24,1404,659,0.1156,0.9996
103,25,1297,918,-0.1384,0.9938
103,26,1346,946,0.1488,0.8947
103,27,1534,826,-0.0344,0.9915
103,28,1435,1202,0.151,0.9626
103,29,1559,791,-0.0247,0.9813
103,30,1479,1244,0.144,0.9635
103,31,1650,920,0.0201,0.9906
103,32,1333,1264,0.1306,0.9691
104,0,1208,198,0.0051,0.9999
104,1,1222,170,-0.0118,0.9999
104,2,1226,169,-0.0118,0.9999
104,3,1230,168,-0.0118,0.9999
104,4,1220,171,0.021,0.9999
104,5,1223,170,0.0211,0.9999
104,6,1226,169,0.021,0.9999
104,7,1263,176,-0.0526,0.9999
104,8,1259,177,0.0902,0.9998
104,9,1225,219,-0.0065,0.9998
104,10,1223,220,0.0361,0.9998
104,11,1315,293,-0.1537,0.9999
104,12,1304,327,0.1993,0.9998
104,13,1367,430,-0.2605,0.9859
104,14,1331,466,0.2653,0.3138
104,15,1305,560,-0.2735,0.8243
104,16,1286,556,0.2444,0.2818
104,17,1289,590,-0.2999,0.7479
104,18,1259,575,0.2553,0.276
104,19,1281,580,-0.288,0.7414
104,20,1259,571,0.2316,0.2785
104,21,1287,571,-0.2664,0.7186
104,22,1266,562,0.2337,0.2679
104,23,1387,655,-0.1135,0.9999
104,24,1394,659,0.1135,0.9996
104,25,1245,887,-0.1612,0.9942
104,26,1410,940,0.1206,0.8915
104,27,1484,858,-0.0038,0.9906
104,28,1547,1190,0.1183,0.9637
104,29,1517,832,0.0146,0.9798
104,30,1596,1231,0.1117,0.9612
104,31,1559,960,0.061,0.99
104,32,1461,1257,0.0916,0.9683
105,0,1213,194,-0.0037,0.9999
105,1,1228,166,-0.0178,0.9999
105,2,1232,164,-0.0178,0.9999
105,3,1236,163,-0.0178,0.9999
105,4,1225,167,0.0122,0.9999
105,5,1227,167,0.0123,0.9999
105,6,1229,166,0.0123,0.9999
105,7,1269,171,-0.0464,0.9999
105,8,1261,173,0.087,0.9999
105,9,1229,215,-0.0109,0.9999
105,10,1224,218,0.0275,0.9998
105,11,1330,288,-0.1324,0.9999
105,12,1294,325,0.1912,0.9998
105,13,1418,386,-0.2524,0.9872
105,14,1305,462,0.2799,0.3053
105,15,1368,557,-0.3297,0.8415
105,16,1211,496,0.2692,0.3397
105,17,1360,560,-0.3566,0.7723
105,18,1179,487,0.2776,0.336
105,19,1342,549,-0.3553,0.7664
105,20,1181,477,0.2607,0.3394
105,21,1342,542,-0.3277,0.7453
105,22,1194,481,0.2621,0.3274
105,23,1384,633,-0.1049,0.9999
105,24,1393,637,0.1048,0.9997
105,25,1164,825,-0.1014,0.9945
105,26,1482,927,0.0618,0.896
105,27,1408,921,0.0605,0.9906
105,28,1654,1162,0.035,0.966
105,29,1448,924,0.0798,0.98
105,30,1713,1207,0.0294,0.9624
105,31,1395,1081,0.1062,0.9897
105,32,1608,1236,0.004,0.9693
106,0,1216,178,0.0007,1.0
106,1,1231,149,-0.0144,0.9999
106,2,1235,148,-0.0143,0.9999
106,3,1240,147,-0.0143,0.9999
106,4,1227,149,0.0189,0.9999
106,5,1229,149,0.0189,0.9999
106,6,1231,148,0.019,0.9999
106,7,1274,155,-0.0353,0.9999
106,8,1264,157,0.1063,0.9999
106,9,1232,202,-0.0067,0.9999
106,10,1227,203,0.0349,0.9998
106,11,1349,276,-0.1108,1.0
106,12,1297,307,0.2117,0.9998
106,13,1452,357,-0.2444,0.9884
106,14,1281,459,0.284,0.3209
106,15,1374,496,-0.3204,0.8573
106,16,1200,437,0.248,0.4004
106,17,1354,526,-0.3478,0.7947
106,18,1176,424,0.2523,0.396
106,19,1341,514,-0.3399,0.7894
106,20,1179,414,0.243,0.3992
106,21,1345,502,-0.3149,0.7699
106,22,1189,416,0.2435,0.3866
106,23,1370,615,-0.1039,0.9999
106,24,1389,621,0.1037,0.9997
106,25,1142,785,-0.1124,0.9947
106,26,1507,877,0.02,0.9019
106,27,1335,994,0.0084,0.991
106,28,1712,1117,-0.0069,0.9686
106,29,1384,1014,0.0224,0.9808
106,30,1757,1138,-0.012,0.9647
106,31,1263,1131,0.037,0.9899
106,32,1699,1224,-0.0467,0.971
107,0,1218,162,0.0067,1.0
107,1,1233,132,-0.0045,0.9999
107,2,1237,131,-0.0045,0.9999
107,3,1242,131,-0.0044,0.9999
107,4,1229,132,0.0295,0.9999
107,5,1230,131,0.0295,0.9999
107,6,1232,131,0.0295,0.9999
107,7,1275,138,-0.0281,0.9999
107,8,1265,140,0.1182,0.9999
107,9,1234,187,0.0012,0.9999
107,10,1228,187,0.0445,0.9998
107,11,1354,257,-0.1094,1.0
107,12,1299,287,0.2284,0.9998
107,13,1473,326,-0.2471,0.9895
107,14,1283,454,0.3075,0.3356
107,15,1382,460,-0.3226,0.8714
107,16,1216,414,0.2809,0.4532
107,17,1361,490,-0.3494,0.8146
107,18,1191,398,0.283,0.4475
107,19,1348,478,-0.3432,0.8097
107,20,1194,389,0.2798,0.4502
107,21,1352,468,-0.3177,0.7917
107,22,1204,392,0.2781,0.4365
107,23,1370,601,-0.106,0.9999
107,24,1388,607,0.1058,0.9997
107,25,1145,784,-0.1396,0.9947
107,26,1525,867,0.0324,0.9084
107,27,1250,1059,-0.0749,0.9914
107,28,1755,1040,0.0135,0.9713
107,29,1293,1095,-0.0677,0.9815
107,30,1807,1037,0.0098,0.9676
107,31,1140,1154,-0.0839,0.9903
107,32,1774,1187,-0.0275,0.9732
108,0,1218,148,-0.0454,1.0
108,1,1233,120,-0.062,0.9999
108,2,1237,119,-0.062,0.9999
108,3,1241,118,-0.062,0.9999
108,4,1229,119,-0.0269,0.9999
108,5,1231,119,-0.0269,0.9999
108,6,1233,118,-0.0268,1.0
108,7,1275,127,-0.0955,1.0
108,8,1265,128,0.0589,0.9999
108,9,1234,173,-0.0556,0.9999
108,10,1228,173,-0.0106,0.9998
108,11,1353,248,-0.1729,1.0
108,12,1300,276,0.1978,0.9998
108,13,1485,318,-0.3153,0.9905
108,14,1295,437,0.3041,0.3283
108,15,1384,441,-0.3904,0.8841
108,16,1224,412,0.3419,0.4874
108,17,1361,472,-0.4173,0.8328
108,18,1200,404,0.3588,0.4817
108,19,1347,460,-0.4094,0.8284
108,20,1202,394,0.3567,0.484
108,21,1351,451,-0.3844,0.8119
108,22,1214,396,0.3413,0.4686
108,23,1370,604,-0.11,0.9999
108,24,1387,609,0.1098,0.9997
108,25,1164,807,-0.1343,0.9942
108,26,1504,863,0.0501,0.9129
108,27,1162,1126,-0.1106,0.992
108,28,1783,930,0.0582,0.9734
108,29,1191,1176,-0.111,0.9829
108,30,1836,897,0.055,0.9701
108,31,1013,1162,-0.1516,0.9908
108,32,1851,1049,0.0293,0.9746
109,0,1218,145,-0.0736,1.0
109,1,1232,117,-0.0926,0.9999
109,2,1237,116,-0.0925,0.9999
109,3,1241,115,-0.0925,1.0
109,4,1229,116,-0.0587,1.0
109,5,1231,116,-0.0587,0.9999
109,6,1233,115,-0.0587,1.0
109,7,1275,124,-0.129,1.0
109,8,1265,125,0.018,0.9999
109,9,1234,169,-0.0838,0.9999
109,10,1228,169,-0.041,0.9998
109,11,1347,248,-0.1862,1.0
109,12,1292,274,0.1458,0.9998
109,13,1482,330,-0.2728,0.9914
109,14,1299,433,0.2223,0.3134
109,15,1382,448,-0.2815,0.8956
109,16,1229,432,0.2019,0.4897
109,17,1356,479,-0.3018,0.8491
109,18,1206,429,0.2086,0.4889
109,19,1340,466,-0.2927,0.8451
109,20,1209,420,0.2036,0.4907
109,21,1347,457,-0.2731,0.8298
109,22,1220,420,0.1983,0.4748
109,23,1368,608,-0.1058,0.9999
109,24,1379,613,0.1058,0.9997
109,25,1194,820,-0.0948,0.9939
109,26,1493,866,0.0649,0.9147
109,27,1146,1144,-0.0765,0.9927
109,28,1767,866,0.0576,0.9746
109,29,1163,1194,-0.0742,0.9843
109,30,1803,831,0.0544,0.9718
109,31,1006,1161,-0.1219,0.9913
109,32,1837,958,0.0288,0.9752
110,0,1218,147,-0.0403,1.0
110,1,1232,119,-0.0584,1.0
110,2,1237,118,-0.0584,0.9999
110,3,1241,118,-0.0584,1.0
110,4,1229,119,-0.0266,1.0
110,5,1230,118,-0.0266,1.0
110,6,1233,117,-0.0266,1.0
110,7,1274,127,-0.0975,1.0
110,8,1264,127,0.0456,0.9999
110,9,1234,171,-0.0513,0.9999
110,10,1228,172,-0.0104,0.9999
110,11,1344,252,-0.1687,1.0
110,12,1292,277,0.1504,0.9998
110,13,1472,343,-0.244,0.9922
110,14,1308,433,0.23,0.2913
110,15,1372,453,-0.2106,0.9056
110,16,1244,459,0.1851,0.4614
110,17,1347,486,-0.2312,0.863
110,18,1223,472,0.1858,0.4676
110,19,1331,468,-0.2234,0.8592
110,20,1223,458,0.171,0.4699
110,21,1338,459,-0.2015,0.8448
110,22,1233,454,0.1756,0.4557
110,23,1368,611,-0.1068,0.9999
110,24,1376,616,0.1069,0.9996
110,25,1212,853,-0.095,0.9932
110,26,1473,870,0.0987,0.9095
110,27,1174,1162,-0.0746,0.993
110,28,1722,819,0.0939,0.9742
110,29,1199,1218,-0.0753,0.9853
110,30,1753,775,0.0937,0.973
110,31,1033,1195,-0.1358,0.9914
110,32,1812,896,0.0677,0.9746
111,0,1217,149,-0.0371,1.0
111,1,1231,120,-0.0528,1.0
111,2,1235,120,-0.0527,1.0
111,3,1240,119,-0.0527,1.0
111,4,1227,120,-0.0184,1.0
111,5,1228,119,-0.0185,1.0
111,6,1230,118,-0.0185,1.0
111,7,1274,128,-0.088,1.0
111,8,1261,128,0.0609,0.9999
111,9,1234,174,-0.0425,0.9999
111,10,1228,175,-0.0082,0.9999
111,11,1343,271,-0.1699,1.0
111,12,1292,290,0.1698,0.9998
111,13,1460,396,-0.2051,0.9926
111,14,1312,450,0.209,0.2666
111,15,1332,519,-0.1303,0.9135
111,16,1272,534,0.1078,0.4219
111,17,1303,555,-0.1475,0.8738
111,18,1256,563,0.0967,0.4306
111,19,1291,537,-0.1398,0.87
111,20,1252,548,0.0731,0.4332
111,21,1300,526,-0.1211,0.8553
111,22,1256,533,0.0922,0.421
111,23,1370,627,-0.1098,0.9999
111,24,1376,627,0.1099,0.9994
111,25,1249,893,-0.1115,0.9925
111,26,1418,883,0.1535,0.8887
111,27,1265,1202,-0.1234,0.9933
111,28,1669,790,0.2556,0.9612
111,29,1295,1247,-0.1282,0.9852
111,30,1660,754,0.2666,0.9701
111,31,1149,1242,-0.2025,0.9916
111,32,1717,856,0.2697,0.967
112,0,1218,168,-0.0291,1.0
112,1,1231,140,-0.047,0.9999
112,2,1236,139,-0.047,0.9999
112,3,1241,138,-0.047,1.0
112,4,1227,140,-0.0125,0.9999
112,5,1229,139,-0.0125,0.9999
112,6,1231,138,-0.0125,1.0
112,7,1275,147,-0.0918,1.0
112,8,1262,147,0.0627,0.9999
112,9,1234,190,-0.0405,0.9999
112,10,1229,190,0.0004,0.9998
112,11,1347,291,-0.1794,1.0
112,12,1294,316,0.1719,0.9997
112,13,1415,446,-0.2033,0.9928
112,14,1335,480,0.2057,0.2468
112,15,1281,541,-0.1177,0.9197
112,16,1317,620,0.128,0.3876
112,17,1248,567,-0.1319,0.8817
112,18,1297,652,0.1205,0.3974
112,19,1237,548,-0.121,0.8775
112,20,1295,649,0.0965,0.4001
112,21,1249,541,-0.1078,0.8616
112,22,1305,631,0.1133,0.3895
112,23,1398,641,-0.112,0.9998
112,24,1377,646,0.112,0.9986
112,25,1311,917,-0.0987,0.9919
112,26,1362,896,0.1366,0.8684
112,27,1374,1196,-0.0724,0.9937
112,28,1569,818,0.1914,0.9526
112,29,1415,1236,-0.0808,0.9853
112,30,1583,867,0.1954,0.9669
112,31,1214,1251,-0.1381,0.9919
112,32,1569,964,0.1793,0.9621
113,0,1218,183,-0.028,0.9999
113,1,1231,157,-0.0501,0.9999
113,2,1236,155,-0.0501,0.9999
113,3,1241,154,-0.0501,0.9999
113,4,1228,157,-0.0129,0.9999
113,5,1229,156,-0.0129,0.9999
113,6,1231,154,-0.0129,0.9999
113,7,1275,162,-0.1024,0.9999
113,8,1263,163,0.063,0.9998
113,9,1234,203,-0.0427,0.9999
113,10,1229,203,0.0031,0.9998
113,11,1342,303,-0.1986,1.0
113,12,1306,320,0.1735,0.9997
113,13,1364,475,-0.224,0.9927
113,14,1374,487,0.212,0.2275
113,15,1224,547,-0.1413,0.924
113,16,1393,614,0.1428,0.3546
113,17,1192,560,-0.1567,0.8873
113,18,1425,655,0.1403,0.3654
113,19,1190,544,-0.1434,0.8832
113,20,1397,657,0.1191,0.3679
113,21,1202,540,-0.1305,0.8651
113,22,1385,639,0.13,0.3583
113,23,1409,658,-0.1191,0.9998
113,24,1389,665,0.1191,0.9984
113,25,1329,918,-0.1021,0.9915
113,26,1264,898,0.134,0.8569
113,27,1489,1188,-0.0353,0.9941
113,28,1495,843,0.2115,0.9435
113,29,1541,1226,-0.0326,0.9856
113,30,1540,887,0.2208,0.9632
113,31,1389,1244,-0.1057,0.9924
113,32,1534,994,0.2157,0.9573
114,0,1218,186,-0.0334,0.9999
114,1,1233,158,-0.0585,0.9999
114,2,1237,157,-0.0585,0.9999
114,3,1242,157,-0.0586,0.9999
114,4,1230,158,-0.0221,0.9999
114,5,1233,157,-0.0221,0.9999
114,6,1235,156,-0.0221,0.9999
114,7,1275,166,-0.1162,0.9999
114,8,1269,165,0.0451,0.9998
114,9,1235,206,-0.0508,0.9999
114,10,1230,206,-0.0045,0.9998
114,11,1328,304,-0.2059,1.0
114,12,1337,317,0.1548,0.9996
114,13,1325,463,-0.2295,0.9919
114,14,1444,484,0.2105,0.2184
114,15,1200,530,-0.1572,0.9287
114,16,1427,577,0.1627,0.3369
114,17,1163,516,-0.175,0.8942
114,18,1468,602,0.1608,0.3507
114,19,1166,498,-0.1639,0.8904
114,20,1456,610,0.1396,0.354
114,21,1180,502,-0.1479,0.8709
114,22,1451,593,0.1508,0.343
114,23,1415,663,-0.1179,0.9998
114,24,1387,665,0.1179,0.9983
114,25,1452,939,-0.0924,0.9916
114,26,1192,846,0.1243,0.8605
114,27,1638,1172,-0.0252,0.9945
114,28,1440,876,0.2962,0.929
114,29,1684,1199,-0.021,0.9855
114,30,1479,877,0.3137,0.9523
114,31,1553,1258,-0.1032,0.9929
114,32,1476,990,0.3162,0.9495
115,0,1220,182,-0.0323,0.9999
115,1,1235,156,-0.053,0.9999
115,2,1239,156,-0.053,0.9999
115,3,1243,156,-0.0531,0.9999
